,LOCALITA,DATA,TMEDIA 째C,TMIN 째C,TMAX 째C,PUNTORUGIADA 째C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,PRESSIONEMEDIA mb,PIOGGIA mm,FENOMENI
7450,Pavia,28/5/1993,"22,1",15,"27,3","14,6",62.0,"10,3","8,3","24,1",0,0.0,0.0,0,
7451,Pavia,29/5/1993,"21,6","13,9",27,"13,6",60.0,"10,6","2,2","9,1",0,0.0,0.0,0,
7452,Pavia,30/5/1993,"22,6","17,2",28,"12,5",53.0,"10,5","3,7","16,5",0,0.0,0.0,0,
7453,Pavia,31/5/1993,"23,1","16,5",29,"14,7",59.0,"10,1","3,3","9,4",0,0.0,0.0,0,
7454,Pavia,01/6/1993,24,"17,8",29,"16,2",62.0,9,"2,8","14,8",0,1016.0,1004.0,0,
7455,Pavia,02/6/1993,"21,2",16,"26,5","17,4",79.0,"7,9","4,1","23,7",0,1012.0,1000.0,"3,1",Pioggia Temporale 
7456,Pavia,03/6/1993,"19,8","12,8","26,2",13,65.0,"9,7","4,1","18,3",0,1009.0,997.0,"0,5",
7457,Pavia,04/6/1993,"21,6","11,8",29,"12,2",55.0,"10,6","5,6","14,8",0,1011.0,999.0,0,
7458,Pavia,05/6/1993,"24,4","17,3",30,"13,7",51.0,"10,1","1,5","14,8",0,1017.0,1004.0,0,
7459,Pavia,06/6/1993,"25,2","17,4",31,16,57.0,"9,8",2,13,0,1018.0,1005.0,0,
7460,Pavia,07/6/1993,"25,8",19,32,"16,2",55.0,"9,5","3,3","10,7",0,1015.0,1003.0,0,
7461,Pavia,08/6/1993,"26,7",19,"32,2","16,4",53.0,"9,3","2,6","9,1",0,1014.0,1002.0,0,
7462,Pavia,09/6/1993,"24,9",20,32,"19,3",71.0,"7,1","4,8",13,0,1014.0,1002.0,1,Pioggia Temporale 
7463,Pavia,10/6/1993,"21,4",19,"27,3","19,1",87.0,"6,3","3,9","18,3",0,1014.0,1002.0,17,Pioggia Temporale 
7464,Pavia,11/6/1993,"22,9","17,4",27,"16,3",66.0,"9,5","6,7","21,7","38,9",1012.0,1000.0,0,
7465,Pavia,12/6/1993,"20,7","13,8","26,3","11,1",54.0,"11,1","11,1","33,5",0,1009.0,997.0,0,Pioggia Temporale 
7466,Pavia,13/6/1993,"18,6","14,4",22,"13,4",72.0,"11,4","5,6","14,8",0,1011.0,998.0,2,Pioggia 
7467,Pavia,14/6/1993,"21,1","14,5","26,3","12,7",59.0,"9,8","3,1","11,1",0,1015.0,1002.0,0,
7468,Pavia,15/6/1993,"21,2","16,2","26,2","15,4",69.0,8,"4,4","10,7",0,1016.0,1004.0,0,
7469,Pavia,16/6/1993,"23,3",15,"29,3","14,8",59.0,"7,6","4,1",13,0,1019.0,1006.0,0,
7470,Pavia,17/6/1993,"23,4",18,"28,2","15,7",62.0,"10,8","11,1","62,6",0,1015.0,1003.0,0,
7471,Pavia,18/6/1993,"23,4","17,6",28,"15,1",60.0,10,5,13,0,1020.0,1008.0,0,
7472,Pavia,19/6/1993,"24,4","17,4","30,1","15,7",58.0,"10,1","3,3","9,1",0,1020.0,1008.0,0,Pioggia 
7473,Pavia,20/6/1993,"25,1","15,5","30,3","16,6",59.0,"8,4","4,4",13,0,1016.0,1004.0,0,
7474,Pavia,21/6/1993,"23,9","19,7","28,2","18,3",71.0,"8,2","9,4",0,0,1015.0,1003.0,0,
7475,Pavia,22/6/1993,"22,5",21,"27,4","20,1",86.0,"3,4","4,6","10,7",0,1013.0,1000.0,"4,1",Pioggia Temporale 
7476,Pavia,23/6/1993,"21,3",17,27,"19,1",87.0,"4,3","5,4","29,4",0,1009.0,997.0,"3,1",Pioggia Temporale 
7477,Pavia,24/6/1993,"22,1","15,2",28,"15,9",68.0,"7,9","6,5","21,9",0,1013.0,1000.0,"9,9",Pioggia 
7478,Pavia,25/6/1993,"21,8","17,8",26,17,74.0,"9,8","4,1",13,0,1019.0,1007.0,0,
7479,Pavia,26/6/1993,"23,1","16,8",28,"16,6",67.0,"6,3",5,0,0,1015.0,1003.0,0,Pioggia 
7480,Pavia,27/6/1993,"24,2",18,"29,5","17,1",65.0,"7,6","4,4","9,4",0,1014.0,1002.0,0,
7481,Pavia,28/6/1993,"24,3","18,2","29,4","16,8",63.0,"6,9","6,3",13,0,1011.0,998.0,0,
7482,Pavia,29/6/1993,"20,9",18,23,"15,8",73.0,"9,7","11,3","22,2",0,1015.0,1003.0,0,Pioggia 
7483,Pavia,30/6/1993,"21,5","16,7",26,"17,1",76.0,"8,4","1,7","7,6",0,1014.0,1001.0,0,
7484,Pavia,01/7/1993,"22,6","18,2","28,4","18,6",78.0,"6,1","4,1","25,9",0,1014.0,1002.0,0,Temporale 
7485,Pavia,02/7/1993,"22,1","18,2","26,2","18,4",80.0,"6,4","4,3","11,1",0,1017.0,1004.0,1,Pioggia 
7486,Pavia,03/7/1993,"23,3","16,9","29,7","17,3",69.0,"7,7","2,4","9,1",0,1020.0,1008.0,0,
7487,Pavia,04/7/1993,"24,8",17,31,"17,7",65.0,"9,3","1,7","9,1",0,1023.0,1011.0,0,
7488,Pavia,05/7/1993,"25,6","20,3",30,"21,4",78.0,6,3,"11,1",0,1018.0,1006.0,0,
7489,Pavia,06/7/1993,23,"19,9","28,4","20,8",87.0,5,"6,1","16,5","25,9",1010.0,998.0,0,Pioggia Temporale 
7490,Pavia,07/7/1993,"21,6","17,3","25,3","15,5",68.0,"10,3","4,1","9,4",0,1018.0,1005.0,"7,9",
7491,Pavia,08/7/1993,"22,2","16,3",27,"14,1",60.0,10,"3,7","9,4",0,1018.0,1006.0,0,
7492,Pavia,09/7/1993,"22,8","17,5","28,7","15,2",62.0,"8,4","4,4","9,4",0,1016.0,1004.0,0,
7493,Pavia,10/7/1993,"19,1",17,"21,2","17,7",92.0,"5,1","5,7",13,0,1012.0,999.0,"60,5",Pioggia Temporale 
7494,Pavia,11/7/1993,"19,7","10,6","24,6","8,1",47.0,"17,1","15,9","31,3","46,5",1005.0,993.0,"9,9",Pioggia Temporale 
7495,Pavia,12/7/1993,"19,2","10,6","25,2","9,3",53.0,"16,6","5,4","14,8",0,1013.0,1001.0,0,
7496,Pavia,13/7/1993,"19,1","11,7",25,"8,1",49.0,"17,5","4,1","11,1",0,1019.0,1006.0,0,
7497,Pavia,14/7/1993,"19,1",14,"25,2","11,3",61.0,"11,6","4,4","11,1",0,1017.0,1005.0,0,
7498,Pavia,15/7/1993,"21,6","16,3","26,4","16,3",72.0,"11,1","9,4","14,8",0,1015.0,1002.0,0,
7499,Pavia,16/7/1993,"22,3","18,8",27,"18,8",81.0,"11,3","5,6",13,0,1018.0,1005.0,0,
7500,Pavia,17/7/1993,"23,7","18,4",29,"19,2",76.0,"10,1","5,2","9,4",0,1019.0,1007.0,0,
7501,Pavia,18/7/1993,"24,1","19,9","29,2","19,1",74.0,"9,3","6,3","11,1",0,1017.0,1004.0,"182,9",
7502,Pavia,19/7/1993,"22,6",19,"28,5","18,6",78.0,"8,4","1,5","11,1",0,1011.0,999.0,0,Temporale 
7503,Pavia,20/7/1993,"20,9",18,"25,5","17,1",79.0,"8,5","4,1",13,0,1006.0,994.0,"3,1",Pioggia Temporale 
7504,Pavia,21/7/1993,"21,2","15,4","26,3","14,2",64.0,"14,8",5,"16,5",0,1012.0,999.0,0,Pioggia Temporale 
7505,Pavia,22/7/1993,"20,5","12,9",27,"12,6",60.0,14,"4,8",13,0,1016.0,1004.0,2,
7506,Pavia,23/7/1993,"20,9","13,9","27,3","12,3",58.0,"13,2","3,3","11,1",0,1020.0,1008.0,0,
7507,Pavia,24/7/1993,"22,1","14,8","29,1","13,9",60.0,"15,8","4,1","11,1",0,1019.0,1006.0,0,
7508,Pavia,25/7/1993,"21,9","15,2","26,4","15,7",68.0,"12,9","5,2","18,3",0,1013.0,1001.0,0,
7509,Pavia,26/7/1993,"21,6",18,"28,3","17,7",78.0,"11,6",7,"16,5",0,1013.0,1000.0,0,
7510,Pavia,27/7/1993,"22,2","16,6","27,2","15,1",64.0,"12,6","1,3",13,0,1020.0,1007.0,0,
7511,Pavia,28/7/1993,"24,4",17,"31,2","17,6",66.0,"9,2","3,9",13,0,1017.0,1005.0,0,
7512,Pavia,29/7/1993,"25,4",18,31,"19,2",69.0,"5,8","2,2","7,6",0,1019.0,1006.0,0,
7513,Pavia,30/7/1993,27,21,"32,5","20,2",66.0,5,"2,6","9,4",0,1017.0,1005.0,0,
7514,Pavia,31/7/1993,"25,3","19,6","31,2","19,2",69.0,"8,5","4,4",13,0,1014.0,1001.0,2,
7515,Pavia,01/8/1993,"24,6",18,30,"17,2",63.0,"10,8","2,8","11,1",0,1018.0,1006.0,0,
7516,Pavia,02/8/1993,"25,9","19,8",31,"17,1",58.0,"10,9","2,6","9,4",0,1019.0,1007.0,0,
7517,Pavia,03/8/1993,"25,8","19,7","32,5","19,3",67.0,9,"2,4","9,4",0,1019.0,1007.0,0,
7518,Pavia,04/8/1993,"26,9","20,7","32,7","19,8",65.0,"8,5","1,9","7,6",0,1018.0,1006.0,0,
7519,Pavia,05/8/1993,27,"19,6","33,3","20,1",66.0,"9,2",5,"14,8",0,1016.0,1004.0,0,
7520,Pavia,06/8/1993,"26,8","19,7","33,5","19,6",65.0,"9,5","2,8","7,6",0,1014.0,1002.0,0,
7521,Pavia,07/8/1993,"25,6","21,2","29,3","19,4",69.0,"10,9","4,6","14,8",0,1016.0,1003.0,0,
7522,Pavia,08/8/1993,24,18,31,"18,6",72.0,"10,8","4,6","25,9",0,1014.0,1002.0,0,Pioggia Temporale 
7523,Pavia,09/8/1993,"23,1","16,3","29,2","17,4",70.0,"12,6","6,7",13,0,1013.0,1000.0,"9,9",
7524,Pavia,10/8/1993,"23,7","18,9","29,2","18,1",71.0,"11,9","2,8","7,6",0,1010.0,998.0,0,
7525,Pavia,11/8/1993,"23,3",18,29,"17,8",71.0,"12,1","4,1","11,1",0,1014.0,1002.0,0,
7526,Pavia,12/8/1993,"23,4","18,6","29,5","18,5",74.0,"10,8","2,2","7,6",0,1017.0,1005.0,0,
7527,Pavia,13/8/1993,25,"18,3",31,"19,3",71.0,"8,4","1,5","7,6",0,1017.0,1005.0,0,
7528,Pavia,14/8/1993,"25,7","19,7",31,19,67.0,10,"2,4","9,4",0,1019.0,1006.0,0,
7529,Pavia,15/8/1993,"26,8",19,"31,6","18,9",62.0,"9,5",2,"7,6",0,1018.0,1006.0,0,
7530,Pavia,16/8/1993,"25,1","17,4","32,6",18,65.0,"9,8","2,6","7,6",0,1019.0,1007.0,0,
7531,Pavia,17/8/1993,"25,5","18,3","33,2","17,3",61.0,"10,8","2,6","9,4",0,1019.0,1006.0,0,
7532,Pavia,18/8/1993,"26,1","19,8","33,3","17,8",60.0,"10,5","1,7","7,6",0,1019.0,1006.0,0,
7533,Pavia,19/8/1993,"25,5","20,8","31,1","19,9",71.0,"9,2",3,"9,4",0,1019.0,1007.0,0,
7534,Pavia,20/8/1993,"26,1",20,"31,2","20,2",70.0,"8,5","3,3","24,1",0,1020.0,1007.0,0,
7535,Pavia,21/8/1993,"26,6",20,"33,5","20,1",68.0,"6,4","1,3","7,6",0,1018.0,1006.0,0,
7536,Pavia,22/8/1993,"25,9","19,8","32,3","19,2",67.0,8,3,"11,1",0,1014.0,1002.0,0,
7537,Pavia,23/8/1993,"25,8",19,"31,6","17,4",60.0,10,"4,8",13,0,1010.0,997.0,0,Pioggia Temporale 
7538,Pavia,24/8/1993,"23,3",18,"27,3","19,2",78.0,"10,6","4,8","22,2",0,1010.0,998.0,"3,1",Pioggia Temporale 
7539,Pavia,25/8/1993,"22,8","16,8","28,5","18,3",76.0,"11,4","4,1","11,1",0,1010.0,998.0,1,
7540,Pavia,26/8/1993,"23,8",20,"29,4",20,79.0,"9,3","4,1",13,0,1010.0,998.0,0,Pioggia Temporale 
7541,Pavia,27/8/1993,"19,4",17,22,18,92.0,"8,7",12,"24,1",0,1010.0,997.0,"12,5",Pioggia Temporale 
7542,Pavia,28/8/1993,"18,5",13,"27,5","14,3",77.0,"16,6","4,8","18,3",0,1009.0,997.0,15,Pioggia Temporale 
7543,Pavia,29/8/1993,"19,1",15,24,"12,5",66.0,"13,2","3,3","9,4",0,1020.0,1008.0,"5,1",Pioggia 
7544,Pavia,30/8/1993,"18,3",14,24,"12,3",68.0,"10,9","1,3","7,6",0,1022.0,1010.0,0,
7545,Pavia,31/8/1993,20,13,"26,7","14,3",70.0,"10,3","7,4","20,6",0,1015.0,1003.0,0,
7546,Pavia,01/9/1993,"20,1","15,4","25,6","13,6",66.0,"9,7","2,6","11,1",0,1019.0,1006.0,0,
7547,Pavia,02/9/1993,"19,6","14,3","25,4","11,8",61.0,"10,3","2,2","9,4",0,1019.0,1006.0,0,
7548,Pavia,03/9/1993,"18,3","13,6",24,"13,2",72.0,"9,8","1,3","11,1",0,1012.0,999.0,0,
7549,Pavia,04/9/1993,"16,9",13,"22,1","13,6",81.0,"8,7","3,3","16,5",0,1006.0,994.0,"3,1",Pioggia Temporale 
7550,Pavia,05/9/1993,"17,5",9,"25,6","8,2",54.0,"19,6","2,4","9,4",0,1011.0,998.0,0,
7551,Pavia,06/9/1993,"18,1","9,6","23,7","10,4",61.0,"14,2",3,"11,1",0,1018.0,1005.0,0,
7552,Pavia,07/9/1993,"17,4","15,5",19,"15,2",87.0,"8,2","0,2","5,4",0,1017.0,1005.0,"0,5",Pioggia 
7553,Pavia,08/9/1993,"16,7","15,5","17,5","16,7",100.0,"3,2",0,0,0,1014.0,1001.0,"3,1",Pioggia 
7554,Pavia,09/9/1993,"17,7","16,5",19,"17,6",99.0,"2,4",2,"9,4",0,1014.0,1001.0,"6,1",Pioggia 
7555,Pavia,10/9/1993,"20,2","13,4","24,4","17,4",84.0,"5,5","4,6","16,5",0,1010.0,997.0,"7,9",Pioggia 
7556,Pavia,11/9/1993,"19,1","15,4","24,7","14,8",76.0,"10,9","1,5","11,1",0,1010.0,998.0,0,Temporale 
7557,Pavia,12/9/1993,"19,4","13,6","25,4","14,3",72.0,"10,6","2,2",13,0,1007.0,995.0,0,Pioggia 
7558,Pavia,13/9/1993,"17,6",16,"19,5","16,4",93.0,"7,6","8,9","18,3",0,1003.0,991.0,"19,1",Pioggia Temporale 
7559,Pavia,14/9/1993,"18,3",13,"24,6","12,2",68.0,"10,9","7,2","29,4",37,1002.0,990.0,0,Pioggia Temporale 
7560,Pavia,15/9/1993,"17,7","10,7","23,4","11,4",67.0,"12,6","2,6","11,1",0,1008.0,996.0,1,
7561,Pavia,16/9/1993,"19,8","15,8","25,3","14,7",72.0,"10,6","0,7","9,4",0,1010.0,998.0,0,
7562,Pavia,17/9/1993,"19,7",16,"24,5","15,3",76.0,10,0,0,0,1013.0,1001.0,0,
7563,Pavia,18/9/1993,"19,6","15,4","24,4","15,4",77.0,"8,5","0,7","5,4",0,1017.0,1005.0,0,
7564,Pavia,19/9/1993,"20,6",18,"25,3","16,3",76.0,9,"0,7","5,4",0,1022.0,1009.0,30,
7565,Pavia,20/9/1993,"21,5","17,4","26,8","17,7",79.0,"4,5","0,6","5,4",0,1024.0,1012.0,0,
7566,Pavia,21/9/1993,"21,9","17,3",27,"17,6",77.0,"4,7","2,4","5,4",0,1023.0,1011.0,0,
7567,Pavia,22/9/1993,22,18,26,"17,6",76.0,"5,3",13,"20,6",0,1019.0,1007.0,0,
7568,Pavia,23/9/1993,"18,4",17,20,"17,9",97.0,"5,3","11,9","24,1",0,1014.0,1001.0,77,Pioggia Temporale 
7569,Pavia,24/9/1993,18,15,20,"17,4",96.0,"5,1","15,6","25,9","44,3",1009.0,996.0,191,Pioggia Temporale 
7570,Pavia,25/9/1993,"16,6",15,"19,4","15,4",93.0,"7,4","3,5","9,4",0,1006.0,993.0,"5,1",Pioggia Temporale 
7571,Pavia,26/9/1993,"14,4",11,"16,2","13,2",92.0,"8,7","4,3","11,1",0,1010.0,997.0,"38,1",Pioggia 
7572,Pavia,27/9/1993,"14,1","8,2",20,"10,9",81.0,"12,1","3,3","9,4",0,1016.0,1003.0,0,Pioggia 
7573,Pavia,28/9/1993,"13,6",11,18,"11,6",88.0,"10,1","9,4","20,2",0,1014.0,1002.0,1,Pioggia Temporale 
7574,Pavia,29/9/1993,"13,8","9,2","19,8","9,4",75.0,"10,9","8,3","18,3",0,1013.0,1001.0,"0,5",Nebbia 
7575,Pavia,30/9/1993,"13,5","7,9","19,2","10,7",83.0,"6,8","4,1","11,1",0,1017.0,1004.0,2,Pioggia 
7576,Pavia,01/10/1993,"14,3","12,7",16,"13,4",94.0,"6,3","15,6","22,2","40,7",1010.0,998.0,"16,5",Pioggia 
7577,Pavia,02/10/1993,"14,4",12,"16,3","13,9",97.0,"7,1","16,3","24,1",0,996.0,983.0,"39,9",Pioggia 
7578,Pavia,03/10/1993,"13,7","9,7","19,4","9,7",77.0,"13,4","6,9","33,5",0,999.0,987.0,"5,1",Pioggia 
7579,Pavia,04/10/1993,"13,5",7,"21,5","8,4",71.0,"9,7","3,3","9,4",0,1011.0,998.0,0,Nebbia 
7580,Pavia,05/10/1993,"12,2","8,9",15,"11,4",95.0,"6,9","1,5","5,4",0,1016.0,1003.0,"5,1",Pioggia 
7581,Pavia,06/10/1993,"15,2","12,6",18,"14,9",98.0,"2,9",7,"14,8",0,1010.0,997.0,14,Pioggia Nebbia 
7582,Pavia,07/10/1993,"15,2","12,3",19,"14,2",94.0,"5,1","5,4","11,1",0,1013.0,1000.0,0,Pioggia Nebbia 
7583,Pavia,08/10/1993,"15,7","13,8","17,3","15,3",97.0,"6,4",13,"27,8",0,1009.0,997.0,"10,9",Pioggia Temporale 
7584,Pavia,09/10/1993,15,"9,8",21,"11,3",79.0,18,"6,5","20,6",0,1013.0,1000.0,1,Pioggia Temporale 
7585,Pavia,10/10/1993,"13,3",12,"14,4","12,9",97.0,"5,6","4,3","7,6",0,1018.0,1006.0,"3,1",Pioggia 
7586,Pavia,11/10/1993,"13,5","12,6",14,0,0.0,"3,1","2,8","9,4",0,1017.0,1004.0,2,Pioggia 
7587,Pavia,12/10/1993,"16,3","13,6",19,"15,4",94.0,4,"10,2","24,1",0,1012.0,998.0,0,
7588,Pavia,13/10/1993,"17,3","11,6","22,7","13,9",80.0,"7,6","4,6","33,5",0,1011.0,998.0,0,Pioggia Temporale 
7589,Pavia,14/10/1993,"18,2",15,"23,2","12,7",70.0,"8,7","9,6","35,2","57,2",1006.0,994.0,15,Pioggia Temporale 
7590,Pavia,15/10/1993,"15,4",12,"19,8","10,8",74.0,"11,7",5,"11,1",0,1013.0,1000.0,0,
7591,Pavia,16/10/1993,"14,2","9,5",20,"11,8",85.0,"10,6","2,4","33,5",0,1020.0,1007.0,0,Pioggia 
7592,Pavia,17/10/1993,"13,6","12,4",15,"13,4",99.0,"5,6","6,7","18,3",0,1019.0,1006.0,"2,5",Pioggia 
7593,Pavia,18/10/1993,"14,7",8,17,"13,8",94.0,"3,7","3,1","7,6",0,1025.0,1013.0,0,Pioggia 
7594,Pavia,19/10/1993,"14,8","13,5","16,4","14,3",97.0,"3,5","3,7","14,8",0,1027.0,1015.0,14,Pioggia 
7595,Pavia,20/10/1993,"14,5","12,6","17,2","13,6",94.0,"2,3","2,8","7,6",0,1022.0,1009.0,0,Pioggia Nebbia 
7596,Pavia,21/10/1993,"12,5",8,14,"12,2",98.0,"3,4","9,8","22,2",0,1011.0,998.0,29,Pioggia Neve Temporale 
7597,Pavia,22/10/1993,9,7,11,"8,6",97.0,"6,9","8,7","22,2",0,1004.0,991.0,30,Pioggia 
7598,Pavia,23/10/1993,"10,4",6,14,"8,3",87.0,"10,1","7,6","16,5",0,1009.0,996.0,2,Pioggia 
7599,Pavia,24/10/1993,"10,6","9,7","11,5","10,4",99.0,"5,6","4,3","7,6",0,1013.0,1000.0,"7,9",Pioggia 
7600,Pavia,25/10/1993,"11,2","6,6",16,"8,8",85.0,"6,6","3,1","9,4",0,1021.0,1009.0,0,
7601,Pavia,26/10/1993,"11,1","5,8","17,2",8,81.0,"6,4","2,8","11,1",0,1024.0,1011.0,0,Nebbia 
7602,Pavia,27/10/1993,"11,2",7,16,"7,3",77.0,"7,7","4,1","11,1",0,1025.0,1012.0,0,
7603,Pavia,28/10/1993,"8,9","4,3",15,"6,7",86.0,4,"2,4","9,4",0,1026.0,1013.0,0,
7604,Pavia,29/10/1993,"6,6",3,"15,3","5,9",95.0,"1,9","0,4","3,5",0,1026.0,1013.0,0,Nebbia 
7605,Pavia,30/10/1993,"8,8","3,9",16,"5,9",82.0,"2,7","1,3","5,4",0,1027.0,1014.0,0,Nebbia 
7606,Pavia,31/10/1993,"7,9","3,5","11,4","6,5",91.0,"3,4","1,5","5,4",0,1027.0,1014.0,0,Pioggia Nebbia 
7607,Pavia,01/11/1993,"9,4",8,"10,4","9,3",99.0,"2,1","1,1","5,4",0,1023.0,1010.0,"11,9",Pioggia Nebbia 
7608,Pavia,02/11/1993,"11,7",9,14,"11,2",97.0,"3,4","3,3","9,4",0,1017.0,1004.0,"3,1",Pioggia 
7609,Pavia,03/11/1993,"12,8","10,9","17,5","11,5",92.0,"4,7","4,1","9,4",0,1015.0,1002.0,0,
7610,Pavia,04/11/1993,"12,9","8,2",17,"11,4",91.0,"3,1","2,6","33,5",0,1014.0,1001.0,0,Nebbia 
7611,Pavia,05/11/1993,"12,7",12,"13,1","12,6",99.0,"3,7",5,"14,8",0,1007.0,994.0,"3,1",Pioggia 
7612,Pavia,06/11/1993,"13,2",12,16,"12,9",98.0,4,5,"11,1",0,1002.0,990.0,"27,9",Pioggia 
7613,Pavia,07/11/1993,"13,3",11,"16,3","11,6",89.0,"7,2","8,7","14,8",0,1007.0,994.0,"0,5",Pioggia 
7614,Pavia,08/11/1993,"11,6",8,"15,5","9,3",86.0,"11,1","5,7","14,8",0,1012.0,1000.0,0,
7615,Pavia,09/11/1993,"9,3","4,8",15,"8,5",95.0,"2,4","3,7","42,4",0,1018.0,1005.0,0,Pioggia Nebbia 
7616,Pavia,10/11/1993,"10,4",8,"14,2","9,5",94.0,"1,9","3,5","9,4",0,1021.0,1008.0,0,Nebbia 
7617,Pavia,11/11/1993,"9,6","8,6","10,6","9,6",100.0,1,"2,2","7,6",0,1022.0,1009.0,"0,5",Pioggia Nebbia 
7618,Pavia,12/11/1993,"10,3",9,12,10,98.0,"3,1","2,4","11,1",0,1022.0,1009.0,2,Pioggia 
7619,Pavia,13/11/1993,"8,3","6,4","10,3","7,6",95.0,5,3,13,0,1024.0,1011.0,0,
7620,Pavia,14/11/1993,"7,6","5,8","8,5","7,6",100.0,"2,6",3,"9,4",0,1022.0,1009.0,0,Pioggia 
7621,Pavia,15/11/1993,"8,1",1,15,"1,9",65.0,"9,3","12,8","35,2",0,1015.0,1002.0,0,Nebbia 
7622,Pavia,16/11/1993,"8,1",2,"14,3","-1,4",51.0,"15,3","8,3","24,1",0,1022.0,1009.0,0,
7623,Pavia,17/11/1993,"5,1","-0,3","11,3","1,1",75.0,"11,1","4,4",13,0,1028.0,1015.0,0,
7624,Pavia,18/11/1993,"4,3",1,7,"1,6",83.0,"7,7","5,4","9,4",0,1030.0,1017.0,0,
7625,Pavia,19/11/1993,"1,8",-2,4,"-2,8",71.0,"7,4","4,3","11,1",0,1026.0,1013.0,0,
7626,Pavia,20/11/1993,"0,4","-2,3","3,6","-4,3",71.0,"7,9","7,6","61,1",0,1018.0,1005.0,0,
7627,Pavia,21/11/1993,"0,7","-2,5",6,"-2,6",78.0,"6,4",3,"7,6",0,1019.0,1006.0,0,Neve 
7628,Pavia,22/11/1993,"2,1",-1,"5,2",-1,80.0,"4,2","7,6",13,0,1021.0,1008.0,0,Neve 
7629,Pavia,23/11/1993,"1,8",-2,4,"1,5",98.0,"2,6","3,1","7,6",0,1025.0,1012.0,"0,5",Pioggia 
7630,Pavia,24/11/1993,"2,9","0,8",5,0,0.0,"4,2","8,1","14,8",0,1026.0,1013.0,1,Pioggia Nebbia 
7631,Pavia,25/11/1993,"2,1",1,"3,4","2,1",100.0,"0,2","1,3","5,4",0,1027.0,1013.0,0,Nebbia 
7632,Pavia,26/11/1993,"2,6","-1,8",7,"1,6",93.0,"1,9","1,7","7,6",0,1026.0,1013.0,0,Nebbia 
7633,Pavia,27/11/1993,"4,1",1,"7,8","0,6",78.0,"4,7","1,7","5,4",0,1025.0,1011.0,0,
7634,Pavia,28/11/1993,"3,1",-1,8,"1,4",89.0,"3,9","3,7","9,4",0,1020.0,1007.0,0,
7635,Pavia,29/11/1993,"3,3","1,6",5,"1,9",91.0,"3,9","6,1","14,8",0,1018.0,1005.0,0,Nebbia 
7636,Pavia,30/11/1993,"0,3","-1,6",6,"-0,3",96.0,"1,3","6,5","14,8",0,1018.0,1004.0,0,Nebbia 
7637,Pavia,01/12/1993,"1,8",-1,"3,3","1,1",95.0,"2,6","3,3","9,4",0,1013.0,1000.0,0,Pioggia Nebbia 
7638,Pavia,02/12/1993,"1,3",-1,"5,8","1,2",99.0,"0,6","3,1","9,4",0,1021.0,1008.0,0,Nebbia 
7639,Pavia,03/12/1993,"2,9","-2,4","9,5","1,6",91.0,"2,1","4,8","11,1",0,1027.0,1014.0,0,Nebbia 
7640,Pavia,04/12/1993,"3,5","-1,6",10,"1,9",89.0,"1,8","3,1",13,0,1025.0,1012.0,0,Nebbia 
7641,Pavia,05/12/1993,"3,1",-1,"10,3","2,2",94.0,"1,1","2,2","9,4",0,1023.0,1010.0,0,Nebbia 
7642,Pavia,06/12/1993,4,"-2,7",12,"2,2",88.0,"1,9","0,9","5,4",0,1026.0,1013.0,0,Nebbia 
7643,Pavia,07/12/1993,"4,6","2,7","6,5","4,6",100.0,"2,3","2,2","9,4",0,1020.0,1007.0,1,Pioggia Nebbia 
7644,Pavia,08/12/1993,"4,1",3,5,4,99.0,"1,1","6,5","14,8",0,1014.0,1001.0,0,Nebbia 
7645,Pavia,09/12/1993,"5,1","3,6",8,"4,9",99.0,"1,8","6,5","14,8",0,1014.0,1001.0,0,Pioggia Nebbia 
7646,Pavia,10/12/1993,"4,3","3,2","5,4",0,0.0,"1,3","5,6","9,4",0,1018.0,1005.0,0,Nebbia 
7647,Pavia,11/12/1993,"6,3","4,6","10,2","1,9",73.0,"5,5","11,7","27,8",0,1013.0,1000.0,0,Nebbia 
7648,Pavia,12/12/1993,"4,6","-0,5","10,3","-1,7",64.0,"16,4","7,6","14,8",0,1019.0,1006.0,0,
7649,Pavia,13/12/1993,"3,7","-1,3","6,4","1,3",84.0,"6,6","4,1","11,1",0,1017.0,1003.0,0,Pioggia 
7650,Pavia,14/12/1993,"3,7",2,"4,6","3,6",99.0,"2,1","5,9",13,"31,3",1010.0,997.0,"5,1",Pioggia 
7651,Pavia,15/12/1993,"5,2","2,4",8,"4,2",93.0,"3,9","4,6","11,1",0,1005.0,992.0,0,
7652,Pavia,16/12/1993,"4,8","1,8","7,2",4,95.0,"2,4","7,8","18,3",0,1004.0,991.0,0,Nebbia 
7653,Pavia,17/12/1993,"5,6",-1,13,"1,9",77.0,"9,2","5,9","14,8",0,1016.0,1002.0,0,
7654,Pavia,18/12/1993,"3,9","-1,4","9,5",3,94.0,"4,5","3,1","7,6",0,1026.0,1013.0,0,Nebbia 
7655,Pavia,19/12/1993,6,"2,5","8,2","4,7",91.0,"3,5","5,7","20,6",0,1028.0,1015.0,0,
7656,Pavia,20/12/1993,"7,2","5,1","9,3","6,1",93.0,"3,2","12,4",0,0,1018.0,1005.0,0,
7657,Pavia,21/12/1993,"7,4",5,9,"7,1",98.0,"1,3","7,4","20,6",0,1007.0,994.0,0,Pioggia Nebbia 
